dataset,q_id,method,transformation_type,original_query,variation,valid,follow_category
antique,3104841,naturality_by_removing_stop_words,naturality,how do you take care of hamster gigy pig,take care hamster gigy pig,True,True
antique,3118286,naturality_by_removing_stop_words,naturality,how to reduce crime and violence,reduce crime violence,True,True
antique,3124162,naturality_by_removing_stop_words,naturality,how can i get rid of a sinus infection without medication,get rid sinus infection without medication,True,True
antique,3152714,naturality_by_removing_stop_words,naturality,i m a black women and don t like hair under arms or private area but always get razor bumps how can i prevent,i m black women like hair arms private area always get razor bumps how prevent,True,True
antique,3159749,naturality_by_removing_stop_words,naturality,what is the difference between organic and inorganic eggs,difference organic inorganic eggs,True,True
antique,3172166,naturality_by_removing_stop_words,naturality,does any one know how to find out about an insurance claim,one know find insurance claim,True,True
antique,317469,naturality_by_removing_stop_words,naturality,how can i get rid off my pimples white black heads  and oiliness of my face,get rid pimples white black heads  oiliness face,True,True
antique,3178012,naturality_by_removing_stop_words,naturality,why do we find bricks in toilets,find bricks toilets,True,True
antique,3211282,naturality_by_removing_stop_words,naturality,i dont have any friands on yahoo how do i get some,dont friands yahoo get some,True,True
antique,3272207,naturality_by_removing_stop_words,naturality,how to make pineapple upsidedown cake germain chocolate cake,make pineapple upsidedown cake germain chocolate cake,True,True
antique,3280274,naturality_by_removing_stop_words,naturality,what is a schnitzel,schnitzel,True,True
antique,332662,naturality_by_removing_stop_words,naturality,what is sosiology,sosiology,True,True
antique,3374970,naturality_by_removing_stop_words,naturality,what is the correct form  i wear glasses or i am wearing glasses and why,correct form  wear glasses wearing glasses why,True,True
antique,3382182,naturality_by_removing_stop_words,naturality,is more difficult to train a male versus a female,difficult train male versus female,True,True
antique,3407617,naturality_by_removing_stop_words,naturality,why is prostitution wrong,prostitution wrong,True,True
antique,344029,naturality_by_removing_stop_words,naturality,what does bmr stand for when you are talking about health and what is bmr,bmr stand talking health bmr,True,True
antique,3470651,naturality_by_removing_stop_words,naturality,how do i get rid of static shock electricity,get rid static shock electricity,True,True
antique,348777,naturality_by_removing_stop_words,naturality,why would a child s psychologist recommend hospitalization to develop social skills,would child s psychologist recommend hospitalization develop social skills,True,True
antique,3495304,naturality_by_removing_stop_words,naturality,how can i find a diabetic freind,find diabetic freind,True,True
antique,3507499,naturality_by_removing_stop_words,naturality,tell me the difference between revenge and vengeance,tell difference revenge vengeance,True,True
antique,3556937,naturality_by_removing_stop_words,naturality,how is lava made,lava made,True,True
antique,358253,naturality_by_removing_stop_words,naturality,why do wiccans believe that they have magical powers when they don t ever produce any magic,wiccans believe magical powers ever produce magic,True,True
antique,3608433,naturality_by_removing_stop_words,naturality,how fast is the chicago transit authority train,fast chicago transit authority train,True,True
antique,3617468,naturality_by_removing_stop_words,naturality,how do yooh laugh,yooh laugh,True,True
antique,3626847,naturality_by_removing_stop_words,naturality,what can  check engine  light signify in my 94 plymoth voyager,check engine  light signify 94 plymoth voyager,True,True
antique,363519,naturality_by_removing_stop_words,naturality,how do you install a oil breather on a 1994 ford tempo,install oil breather 1994 ford tempo,True,True
antique,3635284,naturality_by_removing_stop_words,naturality,what is the procedure for getting a paternity test,procedure getting paternity test,True,True
antique,3651236,naturality_by_removing_stop_words,naturality,what does the  21 mean,21 mean,True,True
antique,3652886,naturality_by_removing_stop_words,naturality,why isn t there a tool to suck up phlegm in your throat,tool suck phlegm throat,True,True
antique,3690922,naturality_by_removing_stop_words,naturality,how do u end a bad rep,u end bad rep,True,True
antique,3731489,naturality_by_removing_stop_words,naturality,bulldog is aware of whats happening and trying to stop it  already at vet just waiting for blood work  ears fi,bulldog aware whats happening trying stop it  already vet waiting blood work  ears fi,True,True
antique,3738877,naturality_by_removing_stop_words,naturality,if i had a bad breath what should i do,bad breath what do,True,True
antique,3752394,naturality_by_removing_stop_words,naturality,why haven t muslims protested the terrorism by radical islam like they did the cartoon jihad,muslims protested terrorism radical islam like cartoon jihad,True,True
antique,3814583,naturality_by_removing_stop_words,naturality,why do only republicans defend martha stewart,republicans defend martha stewart,True,True
antique,3824106,naturality_by_removing_stop_words,naturality,what happens when a young girl  young boy meet alone,happens young girl  young boy meet alone,True,True
antique,3841762,naturality_by_removing_stop_words,naturality,what is the most important number  and why,important number  why,True,True
antique,3884772,naturality_by_removing_stop_words,naturality,how about a bumper sticker thats says,bumper sticker thats says,True,True
antique,3885753,naturality_by_removing_stop_words,naturality,why are dead cockroaches always found lying on their backs instead of face down,dead cockroaches always found lying backs instead face down,True,True
antique,3913653,naturality_by_removing_stop_words,naturality,how can sexual desire be overcome,sexual desire overcome,True,True
antique,3958214,naturality_by_removing_stop_words,naturality,how is light energy turned into heat energy,light energy turned heat energy,True,True
antique,3961,naturality_by_removing_stop_words,naturality,how to stop rabbit from peeing on the floor,stop rabbit peeing floor,True,True
antique,397709,naturality_by_removing_stop_words,naturality,how and what court should i take a driver who damaged my liability insurance car,court take driver damaged liability insurance car,True,True
antique,4031702,naturality_by_removing_stop_words,naturality,how to spice up our lovemaking,spice lovemaking,True,True
antique,4032777,naturality_by_removing_stop_words,naturality,why do american people put there animals on such a pedestal,american people put animals pedestal,True,True
antique,4042061,naturality_by_removing_stop_words,naturality,why do parakeets bounce up and down,parakeets bounce down,True,True
antique,404359,naturality_by_removing_stop_words,naturality,why is corruption high in the third world countries,corruption high third world countries,True,True
antique,4048305,naturality_by_removing_stop_words,naturality,why aren t there ever any guilty bystanders,ever guilty bystanders,True,True
antique,406082,naturality_by_removing_stop_words,naturality,how do people build mussels on there biceps,people build mussels biceps,True,True
antique,4069320,naturality_by_removing_stop_words,naturality,athiests  how did you find the light,athiests  find light,True,True
antique,4092472,naturality_by_removing_stop_words,naturality,what does elucidate mean,elucidate mean,True,True
antique,4165672,naturality_by_removing_stop_words,naturality,how do we get up early in the morning without alarm,get early morning without alarm,True,True
antique,4183127,naturality_by_removing_stop_words,naturality,why are some americans so prudish when it comes to sex,americans prudish comes sex,True,True
antique,4217473,naturality_by_removing_stop_words,naturality,how do i remove the nude patch  v1 0 0 1022 from the sims 2 game,remove nude patch v1 0 0 1022 sims 2 game,True,True
antique,4237144,naturality_by_removing_stop_words,naturality,why do we say   god bless you  when someone sneezes,say   god bless you  someone sneezes,True,True
antique,4262151,naturality_by_removing_stop_words,naturality,how should a pregnant woman deal with morning sickness,pregnant woman deal morning sickness,True,True
antique,4287367,naturality_by_removing_stop_words,naturality,how can ppl tell if they r bipolar,ppl tell r bipolar,True,True
